2667,2371,4,0,1,2,0,5
2667,3979,2,1,0,1,0,5
2708,25,2,1,0,1,0,2
2720,10,3,0,0,0,0,0
2720,25,5,0,0,2,0,0
2720,411,3,0,0,0,0,0
2720,1608,2,0,0,0,0,0
2720,2660,3,0,0,1,0,0
2744,10,5,0,0,0,0,0
2744,25,11,0,0,0,0,2
2744,112,2,1,0,0,0,0
2744,392,3,1,0,0,0,1
2744,411,3,0,0,1,0,0
2744,514,2,0,1,0,0,0
2744,574,2,1,0,0,0,0
2744,640,2,1,0,0,0,0
2744,766,2,1,0,0,0,0
2744,1222,2,0,0,0,0,7
2744,1791,2,0,0,0,0,0
2744,2154,2,0,0,0,0,0
2744,2170,2,0,0,0,0,0
2744,2267,2,0,0,0,0,0
2744,2315,3,0,0,0,0,2
2744,2378,2,0,1,1,0,1
2744,2660,3,0,0,0,0,0
2744,3157,4,0,0,0,0,0
2811,3416,2,0,0,0,0,3
2934,25,2,0,0,0,0,0
2955,25,3,0,0,2,0,0
2955,3984,2,0,0,1,0,0
3157,10,4,0,0,0,0,0
3157,25,5,0,0,0,0,0
3157,392,3,0,0,0,0,0
3157,2315,3,0,0,0,0,0
3157,2632,2,0,0,0,0,0
3157,2744,4,0,0,0,0,0
3182,25,2,0,0,0,0,0
3251,5,2,1,0,0,0,0
3251,7,3,1,0,0,0,0
3251,13,3,1,0,0,0,0
3251,24,2,1,0,0,0,0
3251,25,7,1,0,0,0,0
3251,2598,4,1,0,2,0,2
3416,25,2,0,0,0,0,0
3416,2811,2,0,0,0,0,3
3447,25,2,0,0,0,0,0
3510,25,2,0,0,1,2,1
3518,25,2,0,0,0,0,0
3522,25,2,1,0,3,0,0
3610,25,2,0,0,0,1,0
3709,25,4,0,0,1,0,0
3709,3749,2,1,0,2,0,7
3709,3943,2,0,0,1,0,0
3717,25,2,0,0,0,0,0
3733,25,2,0,0,2,0,0
3749,9,2,0,0,0,0,0
3749,25,3,0,0,1,0,0
3749,2241,2,1,0,0,0,0
3749,3709,2,1,0,2,0,7
3834,25,3,0,0,0,0,0
3855,25,2,0,0,2,0,1
3859,3860,2,0,0,1,0,0
3860,9,2,0,0,0,0,0
3860,10,3,0,0,0,0,0
3860,25,6,0,0,0,0,0
3860,3859,2,0,0,1,0,0
3860,3873,2,0,0,0,0,1
3860,3937,2,0,0,1,0,0
3860,3943,2,0,0,0,0,0
3860,3984,2,0,0,0,0,0
3862,25,2,0,0,1,0,0
3873,25,4,0,0,1,0,0
3873,3860,2,0,0,0,0,1
3873,3882,2,0,0,0,0,2
3877,25,2,1,0,1,0,0
3877,3904,2,1,0,1,0,5
3882,25,3,0,0,1,0,0
3882,3873,2,0,0,0,0,2
3904,3877,2,1,0,1,0,5
3930,25,2,0,0,1,0,0
3937,25,3,0,0,0,0,0
3937,3860,2,0,0,1,0,0
3943,10,4,0,0,0,0,0
3943,25,6,0,0,2,0,0
3943,2142,2,0,0,0,0,0
3943,2660,2,0,0,1,0,0
3943,3709,2,0,0,1,0,0
3943,3860,2,0,0,0,0,0
3962,25,2,0,0,0,0,1
3964,25,2,0,0,1,0,0
3979,25,3,0,0,0,0,0
3979,2667,2,1,0,1,0,5
3984,25,4,0,0,3,0,1
3984,985,2,0,1,0,0,0
3984,2955,2,0,0,1,0,0
3984,3860,2,0,0,0,0,0
3994,25,2,0,0,0,0,1
4023,25,2,0,0,0,0,0
4033,25,2,0,0,0,0,0
4049,25,3,0,0,1,0,0
4049,411,2,0,0,0,0,0
4087,25,3,0,0,0,0,0
4087,376,2,1,0,0,0,0
4087,752,2,1,0,0,0,0
4087,900,2,1,0,0,0,0
4087,910,2,1,0,0,0,0
4087,914,2,1,0,0,0,0
4087,2632,2,1,0,0,0,2
4277,25,2,0,0,1,0,0
